YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,SZA,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,WS10M,WD10M,PS,timestamp,irradiance,temperature,humidity,solar_power_w,hour,day_of_week,month,day_of_year,lag_24h,lag_48h,is_daytime
2024,1,1,5,7.4,5.65,2.02,6.92,0.19,88.76,15.12,14.94,15.03,12.68,98.69,0.18,2.38,54.0,83.87,2024-01-01 05:00:00,5.65,15.12,98.69,565.0,5,0,1,1,78245.0,56247.0,True
2024,1,1,6,139.8,99.3,88.47,80.08,0.32,77.3,17.31,15.07,16.19,12.78,86.57,0.08,3.9,54.3,83.94,2024-01-01 06:00:00,99.3,17.31,86.57,9930.0,6,0,1,1,59429.99999999999,81595.0,True
2024,1,1,7,368.95,256.73,216.85,142.48,0.41,63.66,20.19,14.78,17.49,12.54,70.99,0.18,4.63,50.9,83.99,2024-01-01 07:00:00,256.73,20.19,70.99,25673.0,7,0,1,1,38577.0,92015.0,True
2024,1,1,8,604.45,457.5,273.7,272.28,0.51,50.35,22.91,14.37,18.64,12.2,58.48,0.27,4.3,43.1,83.98,2024-01-01 08:00:00,457.5,22.91,58.48,45750.0,8,0,1,1,17010.0,90597.0,True
2024,1,1,9,806.28,646.83,395.23,267.38,0.58,37.83,25.31,13.99,19.65,11.91,49.41,0.34,3.83,44.4,83.93,2024-01-01 09:00:00,646.83,25.31,49.41,64683.00000000001,9,0,1,1,1593.0,84142.0,True
2024,1,1,10,931.38,727.65,243.43,361.98,0.58,27.33,27.02,13.55,20.29,11.58,43.39,0.43,3.55,48.3,83.85,2024-01-01 10:00:00,727.65,27.02,43.39,72765.0,10,0,1,1,985.0,74772.0,True
2024,1,1,11,1004.6,797.67,454.68,298.4,0.61,22.0,28.03,13.24,20.64,11.36,40.09,0.71,3.67,52.4,83.75,2024-01-01 11:00:00,797.67,28.03,40.09,79767.0,11,0,1,1,14025.0,57785.0,True
2024,1,1,12,972.65,759.4,443.74,262.26,0.6,25.38,28.22,12.97,20.59,11.18,38.98,0.92,4.01,57.5,83.66,2024-01-01 12:00:00,759.4,28.22,38.98,75940.0,12,0,1,1,32927.0,36577.0,True
2024,1,1,13,867.9,659.97,550.88,222.71,0.57,35.02,27.79,12.81,20.3,11.07,39.54,0.88,4.43,62.9,83.58,2024-01-01 13:00:00,659.97,27.79,39.54,65997.0,13,0,1,1,52660.0,15993.0,True
2024,1,1,14,695.05,462.0,311.26,262.27,0.48,47.2,26.86,12.84,19.85,11.1,41.85,0.99,4.82,67.1,83.55,2024-01-01 14:00:00,462.0,26.86,41.85,46200.0,14,0,1,1,74690.0,1288.0,True
2024,1,1,15,474.02,303.45,297.59,165.31,0.44,60.38,25.68,13.18,19.43,11.34,45.85,0.96,5.06,70.1,83.58,2024-01-01 15:00:00,303.45,25.68,45.85,30345.0,15,0,1,1,92925.0,1302.0,True
2024,1,1,16,227.8,138.68,224.95,83.12,0.36,73.97,24.34,13.58,18.96,11.64,51.01,0.37,4.94,73.4,83.65,2024-01-01 16:00:00,138.68,24.34,51.01,13868.0,16,0,1,1,94620.0,17300.0,True
2024,1,1,17,24.9,15.52,36.94,16.83,0.21,86.95,22.0,14.69,18.35,12.5,63.12,0.12,3.31,76.7,83.71,2024-01-01 17:00:00,15.52,22.0,63.12,1552.0,17,0,1,1,92517.0,39250.0,True
2024,1,2,5,7.35,3.6,2.05,4.74,0.12,88.81,16.69,15.77,16.23,13.39,94.15,0.15,3.06,49.5,83.8,2024-01-02 05:00:00,3.6,16.69,94.15,360.0,5,1,1,2,76808.0,60979.99999999999,True
2024,1,2,6,148.9,58.45,20.05,45.93,0.19,77.41,17.71,15.95,16.83,13.54,89.29,0.09,4.17,45.9,83.84,2024-01-02 06:00:00,58.45,17.71,89.29,5845.0,6,1,1,2,59788.0,83565.0,True
2024,1,2,7,386.0,201.55,46.9,152.97,0.32,63.75,19.5,15.91,17.7,13.5,79.62,0.43,5.13,45.6,83.88,2024-01-02 07:00:00,201.55,19.5,79.62,20155.0,7,1,1,2,36862.0,95430.0,True
2024,1,2,8,619.58,364.65,43.17,247.92,0.41,50.42,21.31,15.68,18.49,13.3,70.15,1.02,4.74,42.8,83.88,2024-01-02 08:00:00,364.65,21.31,70.15,36465.0,8,1,1,2,16600.0,100362.0,True
2024,1,2,9,807.75,528.1,94.55,308.09,0.47,37.88,22.81,15.49,19.15,13.14,63.24,1.86,4.2,43.7,83.85,2024-01-02 09:00:00,528.1,22.81,63.24,52810.0,9,1,1,2,1630.0,95315.0,True
2024,1,2,10,930.97,682.17,157.75,369.11,0.55,27.33,23.96,15.28,19.62,12.97,58.21,2.65,3.96,45.4,83.81,2024-01-02 10:00:00,682.17,23.96,58.21,68217.0,10,1,1,2,865.0,82167.0,True
2024,1,2,11,1001.45,812.92,462.05,307.42,0.62,21.93,24.59,15.04,19.82,12.78,55.21,3.43,4.12,46.1,83.76,2024-01-02 11:00:00,812.92,24.59,55.21,81292.0,11,1,1,2,13102.000000000002,63741.99999999999,True
2024,1,2,12,971.88,746.65,505.61,256.52,0.59,25.25,24.85,14.79,19.82,12.58,53.46,4.02,4.43,46.8,83.68,2024-01-02 12:00:00,746.65,24.85,53.46,74665.0,12,1,1,2,31362.0,38905.0,True
2024,1,2,13,866.1,627.85,396.17,240.81,0.54,34.88,24.93,14.66,19.79,12.49,52.78,4.36,4.52,49.3,83.61,2024-01-02 13:00:00,627.85,24.93,52.78,62785.0,13,1,1,2,52188.0,17010.0,True
2024,1,2,14,693.83,445.27,351.82,186.74,0.46,47.07,24.94,14.65,19.8,12.49,52.72,4.11,4.39,51.9,83.55,2024-01-02 14:00:00,445.27,24.94,52.72,44527.0,14,1,1,2,62375.0,1273.0,True
2024,1,2,15,471.75,273.17,300.2,126.22,0.39,60.26,24.61,14.64,19.62,12.48,53.72,2.95,4.32,56.4,83.54,2024-01-02 15:00:00,273.17,24.61,53.72,27317.0,15,1,1,2,73745.0,1070.0,True
2024,1,2,16,225.2,128.15,157.05,85.06,0.33,73.86,23.66,14.93,19.29,12.71,57.93,1.66,4.4,63.8,83.58,2024-01-02 16:00:00,128.15,23.66,57.93,12815.0,16,1,1,2,84195.0,13082.0,True
2024,1,2,17,24.73,15.15,17.31,17.97,0.2,86.87,21.37,15.96,18.67,13.59,71.18,0.77,3.62,71.8,83.61,2024-01-02 17:00:00,15.15,21.37,71.18,1515.0,17,1,1,2,72488.0,30233.0,True
2024,1,3,5,7.0,4.2,1.73,5.89,0.15,88.85,15.8,14.78,15.29,12.56,93.46,0.06,4.0,45.7,83.75,2024-01-03 05:00:00,4.2,15.8,93.46,420.0,5,2,1,3,64103.0,46758.0,True
2024,1,3,6,140.12,85.9,57.8,71.22,0.28,77.51,16.83,14.41,15.62,12.26,85.52,0.03,4.93,45.9,83.82,2024-01-03 06:00:00,85.9,16.83,85.52,8590.0,6,2,1,3,54283.00000000001,65903.0,True
2024,1,3,7,369.15,234.85,287.74,119.81,0.38,63.84,18.88,13.82,16.35,11.79,72.35,0.01,5.93,41.9,83.88,2024-01-03 07:00:00,234.85,18.88,72.35,23485.0,7,2,1,3,33592.0,74292.0,True
2024,1,3,8,598.9,447.02,352.03,215.99,0.5,50.5,21.05,13.28,17.17,11.37,61.01,0.03,5.4,34.9,83.88,2024-01-03 08:00:00,447.02,21.05,61.01,44702.0,8,2,1,3,15635.0,73705.0,True
2024,1,3,9,794.9,617.25,373.66,249.58,0.56,37.93,22.8,12.72,17.76,10.97,52.88,0.05,4.32,26.4,83.83,2024-01-03 09:00:00,617.25,22.8,52.88,61725.0,9,2,1,3,1560.0,77362.0,True
2024,1,3,10,922.38,743.2,378.96,336.48,0.59,27.33,24.64,12.08,18.36,10.53,45.41,0.16,3.53,18.5,83.76,2024-01-03 10:00:00,743.2,24.64,45.41,74320.0,10,2,1,3,907.0,57340.0,True
2024,1,3,11,1004.5,814.92,389.94,340.72,0.62,21.85,26.79,11.49,19.14,10.13,38.42,0.24,3.27,20.6,83.65,2024-01-03 11:00:00,814.92,26.79,38.42,81492.0,11,2,1,3,14627.000000000002,43773.0,True
2024,1,3,12,975.85,865.65,487.9,330.97,0.68,25.12,27.82,10.99,19.4,9.82,35.02,0.46,3.56,34.6,83.54,2024-01-03 12:00:00,865.65,27.82,35.02,86565.0,12,2,1,3,34983.0,30164.999999999996,True
2024,1,3,13,872.45,687.97,394.66,290.97,0.59,34.74,27.39,10.71,19.05,9.64,35.23,0.56,4.35,48.1,83.47,2024-01-03 13:00:00,687.97,27.39,35.23,68797.0,13,2,1,3,55595.00000000001,13622.999999999998,True
2024,1,3,14,699.65,456.25,366.36,189.02,0.47,46.94,26.39,10.68,18.54,9.62,37.28,0.52,5.25,54.2,83.46,2024-01-03 14:00:00,456.25,26.39,37.28,45625.0,14,2,1,3,79660.0,1273.0,True
2024,1,3,15,474.62,250.82,277.45,127.6,0.36,60.13,25.53,10.89,18.21,9.75,39.78,0.48,5.78,56.4,83.51,2024-01-03 15:00:00,250.82,25.53,39.78,25082.0,15,2,1,3,95508.0,1207.0,True
2024,1,3,16,227.02,108.05,171.41,62.58,0.27,73.74,24.03,11.32,17.68,10.03,44.78,0.22,5.59,56.5,83.57,2024-01-03 16:00:00,108.05,24.03,44.78,10805.0,16,2,1,3,99567.0,16888.0,True
2024,1,3,17,25.65,11.3,20.42,13.89,0.14,86.8,21.63,12.68,17.15,10.97,56.65,0.02,4.07,59.1,83.63,2024-01-03 17:00:00,11.3,21.63,56.65,1130.0,17,2,1,3,93642.0,40242.0,True
2024,1,4,5,7.03,6.28,4.81,9.34,0.23,88.9,15.16,14.36,14.76,12.21,94.76,0.06,3.18,31.2,83.82,2024-01-04 05:00:00,6.28,15.16,94.76,628.0,5,3,1,4,82815.0,63047.0,True
2024,1,4,6,148.27,115.32,182.96,79.05,0.38,77.61,16.95,14.0,15.48,11.92,82.59,0.12,4.24,32.5,83.88,2024-01-04 06:00:00,115.32,16.95,82.59,11532.0,6,3,1,4,58783.00000000001,80135.0,True
2024,1,4,7,383.08,274.52,357.66,138.38,0.44,63.93,19.98,13.5,16.74,11.54,66.18,0.41,4.56,31.9,83.93,2024-01-04 07:00:00,274.52,19.98,66.18,27452.0,7,3,1,4,40012.0,89297.0,True
2024,1,4,8,616.85,481.9,389.67,230.36,0.54,50.57,22.74,13.29,18.01,11.37,55.05,0.48,3.93,21.7,83.91,2024-01-04 08:00:00,481.9,22.74,55.05,48190.0,8,3,1,4,17757.0,92053.0,True
2024,1,4,9,812.75,628.5,242.68,314.06,0.57,37.97,24.99,12.9,18.95,11.1,46.92,0.73,3.22,10.8,83.86,2024-01-04 09:00:00,628.5,24.99,46.92,62850.0,9,3,1,4,1802.0,84465.0,True
2024,1,4,10,938.7,773.22,329.31,356.24,0.62,27.33,26.79,12.57,19.68,10.87,41.27,1.7,2.64,10.5,83.79,2024-01-04 10:00:00,773.22,26.79,41.27,77322.0,10,3,1,4,948.0,74558.0,True
2024,1,4,11,1005.53,854.85,481.37,318.96,0.65,21.77,28.11,12.45,20.28,10.79,37.88,1.72,2.33,19.3,83.69,2024-01-04 11:00:00,854.85,28.11,37.88,85485.0,11,3,1,4,16144.999999999998,55112.0,True
2024,1,4,12,973.92,771.28,523.3,265.3,0.6,24.98,28.65,12.31,20.48,10.71,36.39,2.87,2.37,31.2,83.58,2024-01-04 12:00:00,771.28,28.65,36.39,77128.0,12,3,1,4,39912.0,34130.0,True
2024,1,4,13,869.9,694.75,473.41,284.98,0.6,34.6,27.47,12.16,19.81,10.61,38.59,2.59,2.53,48.4,83.5,2024-01-04 13:00:00,694.75,27.47,38.59,69475.0,13,3,1,4,64270.00000000001,15427.000000000002,True
2024,1,4,14,698.38,507.33,350.43,248.66,0.53,46.81,26.34,12.38,19.36,10.77,41.85,2.58,3.02,67.0,83.5,2024-01-04 14:00:00,507.33,26.34,41.85,50733.0,14,3,1,4,83225.0,1423.0,True
2024,1,4,15,476.15,284.08,206.55,132.45,0.4,60.01,25.18,12.71,18.95,11.0,45.81,2.13,3.41,74.3,83.55,2024-01-04 15:00:00,284.08,25.18,45.81,28408.0,15,3,1,4,94958.0,1232.0,True
2024,1,4,16,227.6,123.35,143.07,74.63,0.31,73.63,24.09,13.16,18.62,11.32,50.35,1.43,3.65,77.5,83.62,2024-01-04 16:00:00,123.35,24.09,50.35,12335.0,16,3,1,4,100680.0,17610.0,True
2024,1,4,17,25.9,13.98,14.05,15.33,0.17,86.73,21.67,14.86,18.26,12.66,65.21,1.3,2.61,79.4,83.7,2024-01-04 17:00:00,13.98,21.67,65.21,1398.0,17,3,1,4,95175.0,41127.0,True
2024,1,5,5,6.62,3.28,0.0,5.43,0.13,88.94,15.48,14.83,15.15,12.58,95.71,0.63,2.69,33.2,83.89,2024-01-05 05:00:00,3.28,15.48,95.71,328.0,5,4,1,5,83753.0,63254.99999999999,True
2024,1,5,6,144.77,67.88,50.96,61.33,0.23,77.7,16.49,15.01,15.75,12.72,90.8,0.68,3.13,36.0,83.97,2024-01-05 06:00:00,67.88,16.49,90.8,6788.0,6,4,1,5,64297.0,81455.0,True
2024,1,5,7,383.5,203.55,111.01,128.09,0.33,64.01,18.59,14.98,16.79,12.69,79.38,1.23,3.69,39.5,84.01,2024-01-05 07:00:00,203.55,18.59,79.38,20355.0,7,4,1,5,40173.0,88942.0,True
2024,1,5,8,624.03,343.88,194.11,197.97,0.38,50.63,21.13,14.42,17.77,12.24,65.41,1.4,3.58,29.1,83.99,2024-01-05 08:00:00,343.88,21.13,65.41,34388.0,8,4,1,5,17685.0,95242.0,True
2024,1,5,9,820.47,524.17,159.94,269.06,0.47,38.01,23.77,13.89,18.83,11.83,53.83,1.12,3.02,15.0,83.95,2024-01-05 09:00:00,524.17,23.77,53.83,52416.99999999999,9,4,1,5,1660.0000000000002,92103.0,True
2024,1,5,10,945.85,658.08,176.6,358.9,0.53,27.32,25.79,13.39,19.59,11.46,46.2,1.23,2.31,7.2,83.88,2024-01-05 10:00:00,658.08,25.79,46.2,65808.0,10,4,1,5,873.0,78165.0,True
2024,1,5,11,1004.05,702.4,264.05,346.88,0.54,21.67,27.14,13.01,20.08,11.18,41.58,1.4,1.62,5.3,83.79,2024-01-05 11:00:00,702.4,27.14,41.58,70240.0,11,4,1,5,13835.0,58795.00000000001,True
2024,1,5,12,977.47,737.6,311.79,338.93,0.58,24.84,27.81,12.73,20.27,11.0,39.29,1.76,1.07,2.1,83.68,2024-01-05 12:00:00,737.6,27.81,39.29,73760.0,12,4,1,5,33442.0,37623.0,True
2024,1,5,13,875.2,642.65,496.12,262.07,0.55,34.45,27.85,12.53,20.19,10.87,38.7,2.2,0.52,1.1,83.59,2024-01-05 13:00:00,642.65,27.85,38.7,64265.0,13,4,1,5,55183.00000000001,17243.0,True
2024,1,5,14,703.88,483.5,309.48,190.77,0.5,46.67,27.25,12.4,19.83,10.78,39.73,1.89,0.15,148.4,83.55,2024-01-05 14:00:00,483.5,27.25,39.73,48350.0,14,4,1,5,71380.0,1605.0,True
2024,1,5,15,479.17,274.77,175.72,163.84,0.39,59.89,26.27,12.48,19.38,10.84,42.33,1.42,0.86,169.3,83.57,2024-01-05 15:00:00,274.77,26.27,42.33,27477.0,15,4,1,5,86158.0,1120.0,True
2024,1,5,16,230.75,135.77,115.86,106.8,0.34,73.52,24.64,13.04,18.84,11.24,48.38,0.96,1.4,168.9,83.63,2024-01-05 16:00:00,135.77,24.64,48.38,13577.000000000002,16,4,1,5,88115.0,15393.0,True
2024,1,5,17,26.95,16.6,17.95,20.31,0.2,86.66,22.38,16.04,19.21,13.69,67.5,0.8,1.36,166.0,83.72,2024-01-05 17:00:00,16.6,22.38,67.5,1660.0000000000002,17,4,1,5,80683.0,35252.0,True
2024,1,6,5,6.45,3.42,0.0,4.66,0.14,88.98,16.16,15.45,15.8,13.1,95.39,2.87,3.31,58.7,83.89,2024-01-06 05:00:00,3.42,16.16,95.39,342.0,5,5,1,6,75820.0,56153.0,True
2024,1,6,6,144.93,31.8,0.0,29.15,0.11,77.8,16.69,15.55,16.12,13.18,92.85,3.17,3.85,58.0,83.95,2024-01-06 06:00:00,31.8,16.69,92.85,3180.0,6,5,1,6,57441.99999999999,76967.0,True
2024,1,6,7,387.38,160.5,4.54,135.24,0.26,64.09,17.58,15.41,16.49,13.06,87.0,3.05,4.24,57.5,83.98,2024-01-06 07:00:00,160.5,17.58,87.0,16050.0,7,5,1,6,36770.0,88603.0,True
2024,1,6,8,623.3,270.38,10.26,205.01,0.3,50.7,18.55,15.04,16.79,12.75,79.91,2.17,4.23,54.7,83.97,2024-01-06 08:00:00,270.38,18.55,79.91,27038.0,8,5,1,6,17040.0,98300.0,True
2024,1,6,9,814.1,535.08,40.72,394.76,0.48,38.05,19.56,14.72,17.14,12.49,73.48,2.38,3.93,52.3,83.94,2024-01-06 09:00:00,535.08,19.56,73.48,53508.00000000001,9,5,1,6,1825.0,90455.0,True
2024,1,6,10,938.88,713.38,203.46,360.22,0.57,27.3,20.91,14.48,17.69,12.3,66.55,2.73,3.54,49.7,83.9,2024-01-06 10:00:00,713.38,20.91,66.55,71338.0,10,5,1,6,747.0,83825.0,True
2024,1,6,11,1002.22,762.78,344.09,356.04,0.58,21.57,22.79,14.28,18.54,12.16,58.61,2.79,3.0,43.6,83.82,2024-01-06 11:00:00,762.78,22.79,58.61,76278.0,11,5,1,6,13052.000000000002,64683.00000000001,True
2024,1,6,12,976.58,763.8,470.38,278.48,0.6,24.69,25.13,14.06,19.6,12.0,50.19,3.38,2.4,36.9,83.71,2024-01-06 12:00:00,763.8,25.13,50.19,76380.0,12,5,1,6,32970.0,41310.0,True
2024,1,6,13,874.17,592.12,514.25,185.68,0.51,34.31,25.9,13.68,19.79,11.71,46.74,3.38,2.01,40.6,83.61,2024-01-06 13:00:00,592.12,25.9,46.74,59212.0,13,5,1,6,54262.0,18395.0,True
2024,1,6,14,705.97,387.8,262.56,187.96,0.4,46.54,25.07,13.46,19.27,11.55,48.42,3.82,1.98,59.9,83.58,2024-01-06 14:00:00,387.8,25.07,48.42,38780.0,14,5,1,6,77017.0,1602.0,True
2024,1,6,15,487.17,210.38,44.86,152.04,0.3,59.76,23.63,13.78,18.71,11.79,53.88,3.98,2.31,78.5,83.61,2024-01-06 15:00:00,210.38,23.63,53.88,21038.0,15,5,1,6,84410.0,975.0,True
2024,1,6,16,239.77,102.2,43.78,99.8,0.25,73.4,22.15,15.03,18.59,12.79,63.95,3.81,2.54,87.7,83.67,2024-01-06 16:00:00,102.2,22.15,63.95,10220.0,16,5,1,6,89995.0,12505.0,True
2024,1,6,17,29.85,10.88,0.0,13.23,0.13,86.58,20.37,16.09,18.23,13.69,76.37,3.97,2.68,90.6,83.75,2024-01-06 17:00:00,10.88,20.37,76.37,1088.0,17,5,1,6,85420.0,27973.0,True
2024,1,7,5,6.12,1.85,0.0,2.52,0.08,89.02,16.04,15.44,15.74,13.1,96.07,13.32,3.41,57.0,83.85,2024-01-07 05:00:00,1.85,16.04,96.07,185.0,5,6,1,7,67947.0,43070.0,True
2024,1,7,6,145.5,36.92,0.0,35.3,0.12,77.89,16.71,15.76,16.24,13.36,93.93,8.37,3.81,53.1,83.9,2024-01-07 06:00:00,36.92,16.71,93.93,3692.0,6,6,1,7,56158.00000000001,53883.00000000001,True
2024,1,7,7,387.15,126.3,4.9,106.34,0.21,64.17,17.92,16.03,16.98,13.6,88.59,4.07,4.69,54.1,83.93,2024-01-07 07:00:00,126.3,17.92,88.59,12630.0,7,6,1,7,35200.0,64328.0,True
2024,1,7,8,620.12,215.3,0.0,164.21,0.24,50.76,19.58,15.68,17.63,13.3,78.09,1.35,4.88,49.9,83.91,2024-01-07 08:00:00,215.3,19.58,78.09,21530.0,8,6,1,7,15780.000000000002,71817.0,True
2024,1,7,9,813.38,333.2,0.0,251.11,0.3,38.08,21.82,14.99,18.4,12.71,65.0,0.89,4.59,45.8,83.87,2024-01-07 09:00:00,333.2,21.82,65.0,33320.0,9,6,1,7,1598.0,76050.0,True
2024,1,7,10,938.72,424.5,6.61,314.04,0.34,27.27,23.85,14.46,19.15,12.3,55.59,0.87,4.21,44.7,83.8,2024-01-07 10:00:00,424.5,23.85,55.59,42450.0,10,6,1,7,622.0,67262.0,True
2024,1,7,11,1001.5,459.48,0.0,330.28,0.35,21.47,25.43,14.17,19.8,12.08,49.62,1.29,3.9,45.2,83.71,2024-01-07 11:00:00,459.48,25.43,49.62,45948.0,11,6,1,7,9493.0,52066.99999999999,True
2024,1,7,12,973.53,624.33,70.98,388.8,0.49,24.53,26.41,13.88,20.14,11.87,45.96,2.0,3.64,47.7,83.59,2024-01-07 12:00:00,624.33,26.41,45.96,62433.00000000001,12,6,1,7,25923.0,31692.0,True
2024,1,7,13,869.8,517.15,185.78,339.37,0.44,34.15,25.95,13.56,19.76,11.64,46.27,2.72,3.53,52.5,83.52,2024-01-07 13:00:00,517.15,25.95,46.27,51715.0,13,6,1,7,44530.0,14438.0,True
2024,1,7,14,700.25,450.85,139.51,329.95,0.46,46.4,25.31,13.56,19.43,11.64,48.05,2.94,3.66,58.9,83.5,2024-01-07 14:00:00,450.85,25.31,48.05,45085.0,14,6,1,7,62897.0,1418.0,True
2024,1,7,15,480.8,347.65,254.39,217.53,0.49,59.64,24.32,13.7,19.01,11.74,51.43,2.33,3.9,66.4,83.53,2024-01-07 15:00:00,347.65,24.32,51.43,34765.0,15,6,1,7,74262.0,948.0,True
2024,1,7,16,234.23,158.7,110.66,100.19,0.39,73.29,22.89,13.97,18.43,11.94,57.05,1.76,4.2,73.0,83.59,2024-01-07 16:00:00,158.7,22.89,57.05,15869.999999999998,16,6,1,7,80385.0,15569.999999999998,True
2024,1,7,17,28.35,19.92,23.37,23.8,0.23,86.51,20.58,14.97,17.77,12.75,70.19,1.3,3.36,80.1,83.67,2024-01-07 17:00:00,19.92,20.58,70.19,1992.0000000000002,17,6,1,7,79528.0,36995.0,True
2024,1,8,5,5.78,5.07,4.45,8.13,0.22,89.06,15.34,14.73,15.04,12.52,95.98,0.1,3.52,50.8,83.77,2024-01-08 05:00:00,5.07,15.34,95.98,507.0,5,0,1,8,56235.0,61903.0,True
2024,1,8,6,141.57,120.8,196.32,76.57,0.41,77.99,16.61,15.15,15.88,12.85,90.88,0.17,4.18,51.2,83.84,2024-01-08 06:00:00,120.8,16.61,90.88,12080.0,6,0,1,8,48927.0,82708.0,True
2024,1,8,7,381.67,313.67,393.23,149.05,0.51,64.25,18.64,14.98,16.81,12.71,79.12,0.49,4.84,52.0,83.87,2024-01-08 07:00:00,313.67,18.64,79.12,31367.0,7,0,1,8,29500.0,94417.0,True
2024,1,8,8,616.08,535.17,483.0,206.19,0.6,50.81,20.68,14.21,17.45,12.09,66.32,0.31,4.85,49.0,83.86,2024-01-08 08:00:00,535.17,20.68,66.32,53516.99999999999,8,0,1,8,13438.0,98217.0,True
2024,1,8,9,810.62,643.38,414.39,248.71,0.58,38.1,22.6,13.96,18.28,11.9,58.02,0.48,4.47,49.1,83.81,2024-01-08 09:00:00,643.38,22.6,58.02,64338.0,9,0,1,8,1670.0,91133.0,True
2024,1,8,10,938.35,712.95,308.65,345.34,0.57,27.24,24.51,13.94,19.23,11.9,51.66,0.96,4.28,52.6,83.72,2024-01-08 10:00:00,712.95,24.51,51.66,71295.0,10,0,1,8,565.0,78245.0,True
2024,1,8,11,1012.88,898.53,584.93,306.04,0.69,21.36,26.2,13.9,20.05,11.88,46.58,1.27,4.39,57.9,83.61,2024-01-08 11:00:00,898.53,26.2,46.58,89853.0,11,0,1,8,9930.0,59429.99999999999,True
2024,1,8,12,983.83,883.2,587.93,278.01,0.69,24.37,26.78,13.85,20.32,11.86,44.88,1.71,4.69,61.5,83.49,2024-01-08 12:00:00,883.2,26.78,44.88,88320.0,12,0,1,8,25673.0,38577.0,True
2024,1,8,13,878.67,767.75,598.11,259.04,0.66,34.0,26.63,13.82,20.23,11.85,45.19,2.1,4.99,64.5,83.4,2024-01-08 13:00:00,767.75,26.63,45.19,76775.0,13,0,1,8,45750.0,17010.0,True
2024,1,8,14,708.33,602.42,437.51,233.7,0.62,46.26,25.56,14.02,19.79,12.01,48.77,2.01,5.41,68.1,83.37,2024-01-08 14:00:00,602.42,25.56,48.77,60241.99999999999,14,0,1,8,64683.00000000001,1593.0,True
2024,1,8,15,485.55,383.25,398.33,174.74,0.54,59.51,24.33,14.37,19.35,12.29,53.71,1.62,6.13,71.7,83.4,2024-01-08 15:00:00,383.25,24.33,53.71,38325.0,15,0,1,8,72765.0,985.0,True
2024,1,8,16,237.35,182.77,378.81,80.52,0.45,73.18,22.58,14.66,18.62,12.51,60.81,0.92,6.59,73.7,83.48,2024-01-08 16:00:00,182.77,22.58,60.81,18277.0,16,0,1,8,79767.0,14025.0,True
2024,1,8,17,29.15,22.73,37.31,23.66,0.26,86.44,20.69,15.02,17.86,12.79,69.85,0.35,5.89,74.9,83.57,2024-01-08 17:00:00,22.73,20.69,69.85,2273.0,17,0,1,8,75940.0,32927.0,True
2024,1,9,5,5.53,4.75,4.05,8.24,0.21,89.09,14.37,13.64,14.01,11.67,95.25,0.01,4.04,47.8,83.74,2024-01-09 05:00:00,4.75,14.37,95.25,475.0,5,1,1,9,65997.0,52660.0,True
2024,1,9,6,140.95,118.85,204.5,77.99,0.41,78.08,16.1,13.32,14.71,11.42,83.48,0.0,5.46,49.8,83.81,2024-01-09 06:00:00,118.85,16.1,83.48,11885.0,6,1,1,9,46200.0,74690.0,True
2024,1,9,7,384.58,314.3,380.61,140.95,0.52,64.32,18.96,12.74,15.85,10.98,67.05,0.0,6.51,49.9,83.85,2024-01-09 07:00:00,314.3,18.96,67.05,31430.0,7,1,1,9,30345.0,92925.0,True
2024,1,9,8,623.97,552.88,471.18,245.16,0.62,50.87,21.62,12.52,17.07,10.82,56.06,0.0,5.92,47.9,83.84,2024-01-09 08:00:00,552.88,21.62,56.06,55288.0,8,1,1,9,13868.0,94620.0,True
2024,1,9,9,817.12,703.65,484.35,257.43,0.64,38.12,23.97,12.42,18.19,10.76,48.32,0.0,5.08,47.6,83.79,2024-01-09 09:00:00,703.65,23.97,48.32,70365.0,9,1,1,9,1552.0,92517.0,True
2024,1,9,10,944.67,775.12,565.1,248.38,0.62,27.21,26.08,12.24,19.16,10.65,42.13,0.0,4.49,51.1,83.7,2024-01-09 10:00:00,775.12,26.08,42.13,77512.0,10,1,1,9,360.0,76808.0,True
2024,1,9,11,1011.25,938.35,631.2,301.15,0.71,21.24,27.69,12.01,19.85,10.5,37.74,0.03,4.34,57.0,83.6,2024-01-09 11:00:00,938.35,27.69,37.74,93835.0,11,1,1,9,5845.0,59788.0,True
2024,1,9,12,984.3,875.58,575.94,291.2,0.68,24.21,28.49,11.77,20.13,10.35,35.47,0.15,4.51,62.0,83.49,2024-01-09 12:00:00,875.58,28.49,35.47,87558.0,12,1,1,9,20155.0,36862.0,True
2024,1,9,13,880.7,784.03,590.16,239.54,0.67,33.85,28.25,11.61,19.93,10.25,35.59,0.26,4.81,65.0,83.4,2024-01-09 13:00:00,784.03,28.25,35.59,78403.0,13,1,1,9,36465.0,16600.0,True
2024,1,9,14,706.53,615.92,518.11,211.97,0.63,46.12,27.31,11.57,19.44,10.22,37.46,0.29,5.13,67.7,83.36,2024-01-09 14:00:00,615.92,27.31,37.46,61591.99999999999,14,1,1,9,52810.0,1630.0,True
2024,1,9,15,482.77,398.25,414.86,192.06,0.56,59.39,25.67,11.62,18.64,10.25,41.4,0.18,5.45,70.0,83.4,2024-01-09 15:00:00,398.25,25.67,41.4,39825.0,15,1,1,9,68217.0,865.0,True
